CONTROLN,STATE,GENDER,HV1 - Median Home Value in hundreds,IC1 - Median Household Income in hundreds,IC4,HVP1,IC5,POBC1,POBC2,IC2,IC3,AVGGIFT,TCODE,DOB,DOMAIN,TARGET_D,Described DOMAIN,,Gender,
158534,CA,F,2541,423,528,75,19220,16,48,486,454,"24,28571429",#N/A,#N/A,#N/A,#N/A,#N/A,,,
66265,MI,N,497,362,421,0,13649,7,79,452,384,"20,41666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
141468,NV,N,1003,258,386,5,15748,12,13,322,318,25,#N/A,#N/A,#N/A,#N/A,#N/A,,,
121683,TX,N,770,477,578,0,19810,8,54,522,522,20,#N/A,#N/A,#N/A,#N/A,#N/A,,,
130239,CO,N,739,369,428,0,14453,3,53,368,419,20,#N/A,#N/A,#N/A,#N/A,#N/A,,,
987,GA,F,2140,773,850,59,33069,1,48,789,816,"3,761904762",#N/A,#N/A,#N/A,#N/A,#N/A,,,
76585,IA,F,1282,550,703,15,26007,2,66,637,607,"4,857142857",#N/A,#N/A,#N/A,#N/A,#N/A,,,
155240,CA,F,1167,211,406,4,16425,6,21,272,329,"11,14285714",#N/A,#N/A,#N/A,#N/A,#N/A,,,
147841,CA,F,5626,1023,1051,98,62324,20,40,1109,969,"30,75",#N/A,#N/A,#N/A,#N/A,#N/A,,,
140481,NM,F,636,281,341,1,11957,4,47,311,295,"8,75",#N/A,#N/A,#N/A,#N/A,#N/A,,,
159034,CA,N,1834,442,420,23,11448,20,46,371,441,"14,8",#N/A,#N/A,#N/A,#N/A,#N/A,,,
3933,IL,N,912,334,453,0,14883,18,78,393,375,"8,5625",#N/A,#N/A,#N/A,#N/A,#N/A,,,
167138,CA,F,2125,375,468,58,21196,9,57,399,411,20,#N/A,#N/A,#N/A,#N/A,#N/A,,,
100900,MO,F,1180,513,607,7,19444,4,55,548,554,"5,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
161634,CA,F,669,190,226,0,7245,28,50,198,214,"8,4",#N/A,#N/A,#N/A,#N/A,#N/A,,,
162945,CA,F,0,132,186,0,9308,46,21,147,178,"4,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
12626,GA,F,533,301,386,0,11562,5,48,349,339,"8,2",#N/A,#N/A,#N/A,#N/A,#N/A,,,
134005,UT,N,582,361,392,0,12270,0,62,368,385,"9,666666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
176948,OR,N,480,203,237,1,8973,2,50,217,202,"17,33333333",#N/A,#N/A,#N/A,#N/A,#N/A,,,
123270,TX,N,435,174,289,1,7881,24,63,209,256,"12,83333333",#N/A,#N/A,#N/A,#N/A,#N/A,,,
133884,ID,F,609,250,323,1,10580,1,34,291,290,"3,908571429",#N/A,#N/A,#N/A,#N/A,#N/A,,,
21815,NC,F,548,213,317,0,11564,1,86,307,256,"5,8",#N/A,#N/A,#N/A,#N/A,#N/A,,,
56700,KY,N,447,214,314,0,12305,1,88,280,265,"12,33333333",#N/A,#N/A,#N/A,#N/A,#N/A,,,
41920,FL,N,467,192,323,0,10376,6,33,261,261,15,#N/A,#N/A,#N/A,#N/A,#N/A,,,
68440,MI,N,327,232,325,0,12587,1,48,256,284,"13,66666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
8013,IL,F,890,437,455,5,20927,13,63,426,459,"8,285714286",#N/A,#N/A,#N/A,#N/A,#N/A,,,
12801,CA,F,2947,564,754,86,44438,9,28,658,665,15,#N/A,#N/A,#N/A,#N/A,#N/A,,,
36495,FL,F,679,192,321,0,13762,28,11,238,242,"7,428571429",#N/A,#N/A,#N/A,#N/A,#N/A,,,
151730,CA,F,1522,374,537,9,20172,3,42,485,453,5,#N/A,#N/A,#N/A,#N/A,#N/A,,,
89174,IL,N,5324,1159,1217,95,95913,12,45,1500,1053,"22,25",#N/A,#N/A,#N/A,#N/A,#N/A,,,
5123,CA,F,1878,351,475,45,15262,9,62,439,389,"5,3",#N/A,#N/A,#N/A,#N/A,#N/A,,,
3931,IN,F,529,277,397,0,12618,2,71,360,345,"17,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
8330,FL,F,742,239,356,9,18464,10,0,293,290,"5,727272727",#N/A,#N/A,#N/A,#N/A,#N/A,,,
113354,OK,F,466,332,399,0,12452,5,69,368,368,"10,87878788",#N/A,#N/A,#N/A,#N/A,#N/A,,,
164296,CA,F,911,325,384,0,16016,8,58,358,330,"5,944444444",#N/A,#N/A,#N/A,#N/A,#N/A,,,
184017,WA,N,952,414,529,4,23125,2,48,452,484,"14,22222222",#N/A,#N/A,#N/A,#N/A,#N/A,,,
37852,FL,N,879,235,327,1,9954,70,17,251,303,"10,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
64170,IN,F,573,393,471,1,16377,0,69,437,413,"16,28571429",#N/A,#N/A,#N/A,#N/A,#N/A,,,
152118,CA,F,1644,396,489,35,16298,3,54,426,450,3,#N/A,#N/A,#N/A,#N/A,#N/A,,,
190281,CO,F,905,215,331,3,10917,10,37,245,269,"13,14285714",#N/A,#N/A,#N/A,#N/A,#N/A,,,
28786,GA,F,406,183,287,1,8848,0,83,225,245,"7,444444444",#N/A,#N/A,#N/A,#N/A,#N/A,,,
45551,FL,N,0,0,0,0,0,0,0,0,0,"12,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
181931,WA,F,430,221,243,0,8096,5,59,234,236,"10,27272727",#N/A,#N/A,#N/A,#N/A,#N/A,,,
45431,FL,F,492,200,288,0,13616,10,7,244,243,15,#N/A,#N/A,#N/A,#N/A,#N/A,,,
25635,GA,N,553,325,345,0,11881,2,69,334,343,"7,2",#N/A,#N/A,#N/A,#N/A,#N/A,,,
135112,Arizona,F,719,313,407,1,13050,2,52,366,331,"5,428571429",#N/A,#N/A,#N/A,#N/A,#N/A,,,
179111,WA,N,1761,583,715,31,25887,13,38,588,692,"12,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
65596,MI,N,587,438,473,0,14390,2,89,466,438,"4,590909091",#N/A,#N/A,#N/A,#N/A,#N/A,,,
73282,MI,N,800,409,478,1,14218,3,85,448,433,"20,83333333",#N/A,#N/A,#N/A,#N/A,#N/A,,,
146241,CA,N,3196,655,731,91,21091,33,41,692,695,30,#N/A,#N/A,#N/A,#N/A,#N/A,,,
60098,IN,N,789,383,462,0,17643,1,79,434,412,"9,916666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
74361,MI,N,545,265,328,3,10786,1,84,281,312,"10,0625",#N/A,#N/A,#N/A,#N/A,#N/A,,,
82857,MN,N,745,326,428,1,15081,3,76,382,374,"11,42857143",#N/A,#N/A,#N/A,#N/A,#N/A,,,
38580,FL,N,1144,333,505,0,16518,29,27,443,436,"14,81818182",#N/A,#N/A,#N/A,#N/A,#N/A,,,
36471,FL,F,730,181,272,1,12098,33,22,191,287,"10,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
140135,NM,F,506,191,273,2,8923,7,72,214,253,"14,81818182",#N/A,#N/A,#N/A,#N/A,#N/A,,,
133029,ID,F,488,159,234,0,8393,1,62,220,203,"11,94117647",#N/A,#N/A,#N/A,#N/A,#N/A,,,
161829,CA,F,1748,351,391,22,14059,24,24,355,382,"5,523809524",#N/A,#N/A,#N/A,#N/A,#N/A,,,
168268,CA,F,2159,233,394,67,12950,8,62,280,247,"20,17647059",#N/A,#N/A,#N/A,#N/A,#N/A,,,
19490,NC,F,739,309,451,0,17709,5,40,402,405,"10,42857143",#N/A,#N/A,#N/A,#N/A,#N/A,,,
166899,CA,F,2153,320,397,60,15000,16,46,379,360,"22,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
145982,CA,F,2051,523,561,54,19319,10,55,545,543,33,#N/A,#N/A,#N/A,#N/A,#N/A,,,
187764,Arizona,N,1553,634,725,32,29972,4,17,653,694,"23,33333333",#N/A,#N/A,#N/A,#N/A,#N/A,,,
171227,CA,N,986,354,405,1,13968,5,58,389,369,"7,6",#N/A,#N/A,#N/A,#N/A,#N/A,,,
27419,GA,N,442,218,286,0,9399,0,78,253,257,15,#N/A,#N/A,#N/A,#N/A,#N/A,,,
106488,KS,F,405,241,349,0,11254,4,59,274,291,"21,06666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
70722,MI,F,355,252,309,0,10409,2,93,292,271,"12,33333333",#N/A,#N/A,#N/A,#N/A,#N/A,,,
187495,OK,N,922,374,501,3,16125,2,66,442,449,14,#N/A,#N/A,#N/A,#N/A,#N/A,,,
18543,NC,F,506,243,336,0,11973,0,89,285,294,"9,090909091",#N/A,#N/A,#N/A,#N/A,#N/A,,,
38707,FL,N,3333,390,815,79,48235,5,20,609,549,10,#N/A,#N/A,#N/A,#N/A,#N/A,,,
138528,Arizona,N,723,265,485,0,17145,7,42,361,351,"18,4",#N/A,#N/A,#N/A,#N/A,#N/A,,,
177960,OR,N,528,284,359,0,11925,1,51,338,306,"12,47826087",#N/A,#N/A,#N/A,#N/A,#N/A,,,
97221,IL,F,418,330,430,0,14006,0,90,343,381,11,#N/A,#N/A,#N/A,#N/A,#N/A,,,
158816,CA,F,2322,469,498,76,18806,12,48,472,499,"7,84375",#N/A,#N/A,#N/A,#N/A,#N/A,,,
93713,IL,F,704,314,415,0,11865,19,73,349,358,13,#N/A,#N/A,#N/A,#N/A,#N/A,,,
135535,Arizona,F,1060,519,631,0,18341,5,42,602,559,"6,357142857",#N/A,#N/A,#N/A,#N/A,#N/A,,,
91194,IL,F,539,254,343,0,12966,8,80,348,297,"7,894736842",#N/A,#N/A,#N/A,#N/A,#N/A,,,
62232,IN,F,1097,485,601,4,21132,2,64,562,534,"14,6",#N/A,#N/A,#N/A,#N/A,#N/A,,,
91507,IL,F,1058,479,562,1,18116,2,86,499,525,"8,75",#N/A,#N/A,#N/A,#N/A,#N/A,,,
153467,CA,N,1971,553,607,46,17576,13,39,605,559,15,#N/A,#N/A,#N/A,#N/A,#N/A,,,
28718,GA,N,512,190,297,0,9317,31,55,237,248,20,#N/A,#N/A,#N/A,#N/A,#N/A,,,
119902,TX,N,321,170,271,1,9720,0,81,189,233,10,#N/A,#N/A,#N/A,#N/A,#N/A,,,
179339,WA,N,2321,631,718,65,21434,2,61,638,713,"6,7",#N/A,#N/A,#N/A,#N/A,#N/A,,,
74880,IA,F,622,347,416,0,15808,0,88,378,401,15,#N/A,#N/A,#N/A,#N/A,#N/A,,,
29988,GA,N,351,171,237,0,8814,0,78,186,219,25,#N/A,#N/A,#N/A,#N/A,#N/A,,,
132508,WY,F,540,191,237,0,10336,2,34,215,195,"10,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
144351,CA,F,2855,311,537,78,18525,28,47,385,484,"11,46153846",#N/A,#N/A,#N/A,#N/A,#N/A,,,
38388,FL,F,955,324,444,2,12645,71,17,379,397,"7,264347826",#N/A,#N/A,#N/A,#N/A,#N/A,,,
176863,OR,N,442,156,191,0,6370,2,53,195,165,"16,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
70696,MI,F,569,356,515,2,19771,2,83,384,440,"6,75",#N/A,#N/A,#N/A,#N/A,#N/A,,,
151819,CA,N,1170,210,255,3,7629,40,50,220,252,"5,7",#N/A,#N/A,#N/A,#N/A,#N/A,,,
146500,CA,F,2353,301,367,71,10333,46,33,316,333,25,#N/A,#N/A,#N/A,#N/A,#N/A,,,
72679,MI,F,330,249,357,0,10932,1,84,317,289,"7,333333333",#N/A,#N/A,#N/A,#N/A,#N/A,,,
61805,IN,F,428,253,319,0,10747,0,79,294,284,"2,625",#N/A,#N/A,#N/A,#N/A,#N/A,,,
142742,CA,F,1713,217,334,41,9763,59,26,244,310,15,#N/A,#N/A,#N/A,#N/A,#N/A,,,
29342,GA,F,618,278,364,0,11899,1,81,291,322,"7,285714286",#N/A,#N/A,#N/A,#N/A,#N/A,,,
49712,AL,N,310,243,297,1,9642,0,94,308,265,"11,2",#N/A,#N/A,#N/A,#N/A,#N/A,,,
53529,Tennessee,F,1183,496,654,1,27491,0,44,603,566,"10,65217391",#N/A,#N/A,#N/A,#N/A,#N/A,,,
70803,MI,N,299,244,303,0,10136,6,77,267,263,"4,9375",#N/A,#N/A,#N/A,#N/A,#N/A,,,
20721,NC,F,504,238,424,1,14205,0,60,355,319,"8,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
15445,NC,N,782,223,357,0,11910,5,45,341,272,"10,23076923",#N/A,#N/A,#N/A,#N/A,#N/A,,,
24030,SC,F,383,76,180,0,5990,0,78,134,135,"12,2",#N/A,#N/A,#N/A,#N/A,#N/A,,,
150177,CA,N,2044,329,423,53,13686,27,47,337,397,"10,75",#N/A,#N/A,#N/A,#N/A,#N/A,,,
137540,Arizona,F,2158,411,640,54,33235,7,12,516,535,9,#N/A,#N/A,#N/A,#N/A,#N/A,,,
13496,CA,F,3222,569,652,93,34407,23,35,614,607,"16,54545455",#N/A,#N/A,#N/A,#N/A,#N/A,,,
28040,GA,N,866,463,492,1,15563,1,66,475,467,"7,545454545",#N/A,#N/A,#N/A,#N/A,#N/A,,,
156174,NV,N,899,479,535,1,15544,2,26,486,542,"9,444444444",#N/A,#N/A,#N/A,#N/A,#N/A,,,
75461,IA,N,221,216,304,0,10791,0,87,274,252,"11,33333333",#N/A,#N/A,#N/A,#N/A,#N/A,,,
2781,CA,F,2432,340,432,72,13558,42,37,364,397,9,#N/A,#N/A,#N/A,#N/A,#N/A,,,
85476,MN,F,198,173,238,0,7616,1,83,209,208,5,#N/A,#N/A,#N/A,#N/A,#N/A,,,
177640,OR,N,600,236,275,2,9757,1,44,256,273,"18,95833333",#N/A,#N/A,#N/A,#N/A,#N/A,,,
183052,WA,N,944,395,461,5,13714,3,38,417,414,"5,266666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
115935,TX,F,463,404,470,0,16020,3,46,416,427,"10,4",#N/A,#N/A,#N/A,#N/A,#N/A,,,
103872,MO,F,290,182,277,0,9887,1,76,228,235,20,#N/A,#N/A,#N/A,#N/A,#N/A,,,
10064,IN,F,694,270,450,1,14428,0,76,376,339,13,#N/A,#N/A,#N/A,#N/A,#N/A,,,
84854,MN,F,797,259,392,0,12827,4,70,378,318,"3,161290323",#N/A,#N/A,#N/A,#N/A,#N/A,,,
106430,KS,F,589,282,366,0,16020,0,74,286,337,10,#N/A,#N/A,#N/A,#N/A,#N/A,,,
18438,NC,N,1205,246,473,21,19319,0,25,459,345,"4,176470588",#N/A,#N/A,#N/A,#N/A,#N/A,,,
49519,AL,N,464,270,307,0,9942,1,77,288,289,"6,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
63971,IN,N,444,265,353,0,11781,0,56,324,304,"4,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
34079,FL,F,801,324,478,11,19724,6,20,382,419,"4,9",#N/A,#N/A,#N/A,#N/A,#N/A,,,
120509,TX,F,337,204,298,1,12342,1,87,261,263,"8,294117647",#N/A,#N/A,#N/A,#N/A,#N/A,,,
66244,MI,N,434,237,372,0,11550,4,78,337,305,"11,66666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
44715,FL,F,646,241,299,1,12694,8,9,257,278,"7,1875",#N/A,#N/A,#N/A,#N/A,#N/A,,,
104891,KS,N,740,295,420,0,15354,2,37,376,329,"12,6",#N/A,#N/A,#N/A,#N/A,#N/A,,,
30988,GA,F,717,316,366,4,12673,4,22,339,349,10,#N/A,#N/A,#N/A,#N/A,#N/A,,,
158389,CA,N,2971,302,322,98,6309,65,27,288,340,7,#N/A,#N/A,#N/A,#N/A,#N/A,,,
97020,IL,F,636,316,393,0,15018,3,60,395,325,"14,25",#N/A,#N/A,#N/A,#N/A,#N/A,,,
92801,IL,N,2906,688,707,99,26708,0,37,653,740,"10,6",#N/A,#N/A,#N/A,#N/A,#N/A,,,
28960,GA,F,717,327,364,2,12615,1,62,352,347,10,#N/A,#N/A,#N/A,#N/A,#N/A,,,
121969,TX,F,715,295,355,5,9884,28,41,301,333,"7,111111111",#N/A,#N/A,#N/A,#N/A,#N/A,,,
52330,Tennessee,N,565,294,344,0,11329,2,83,367,314,"4,454545455",#N/A,#N/A,#N/A,#N/A,#N/A,,,
105709,KS,N,386,293,356,0,11937,0,67,354,302,"4,217391304",#N/A,#N/A,#N/A,#N/A,#N/A,,,
177329,OR,F,684,290,356,3,11910,3,43,323,323,20,#N/A,#N/A,#N/A,#N/A,#N/A,,,
18196,NC,N,469,214,313,0,10164,0,90,260,271,"7,465116279",#N/A,#N/A,#N/A,#N/A,#N/A,,,
185572,KY,N,884,332,404,0,14624,3,59,377,366,"7,666666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
103613,MO,F,275,154,246,0,7925,1,73,161,224,"9,25",#N/A,#N/A,#N/A,#N/A,#N/A,,,
84144,MN,F,1122,554,618,5,20341,5,71,560,607,"25,125",#N/A,#N/A,#N/A,#N/A,#N/A,,,
83530,MN,N,656,272,373,1,14010,5,70,339,318,"28,6",#N/A,#N/A,#N/A,#N/A,#N/A,,,
46495,FL,F,880,335,403,1,13951,4,22,343,386,"17,71428571",#N/A,#N/A,#N/A,#N/A,#N/A,,,
186458,WA,F,837,337,397,1,14154,4,48,381,369,"3,466666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
162253,CA,F,2322,506,579,73,19463,16,55,548,469,"4,431034483",#N/A,#N/A,#N/A,#N/A,#N/A,,,
24915,AL,F,853,445,475,4,15281,2,59,464,447,10,#N/A,#N/A,#N/A,#N/A,#N/A,,,
2081,WA,F,871,381,476,6,16559,4,51,412,436,"7,836734694",#N/A,#N/A,#N/A,#N/A,#N/A,,,
121654,TX,N,884,681,746,0,23287,8,40,692,737,"9,142857143",#N/A,#N/A,#N/A,#N/A,#N/A,,,
132627,WY,N,643,227,338,0,10980,2,44,311,293,"6,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
149089,CA,F,5687,515,787,95,36437,15,45,540,729,"21,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
150497,CA,N,3343,708,794,92,23333,26,49,760,768,"17,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
180633,WA,F,949,429,468,9,15387,5,57,448,420,"11,66666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
50200,Tennessee,N,1052,482,541,9,20492,1,44,499,516,"10,83333333",#N/A,#N/A,#N/A,#N/A,#N/A,,,
172176,CA,F,1788,368,514,44,23026,3,53,424,415,11,#N/A,#N/A,#N/A,#N/A,#N/A,,,
130884,CO,F,1274,520,575,7,21997,2,32,541,548,6,#N/A,#N/A,#N/A,#N/A,#N/A,,,
139857,NM,F,481,280,319,0,10294,0,30,335,279,"7,2",#N/A,#N/A,#N/A,#N/A,#N/A,,,
152325,CA,N,1728,470,523,30,16413,10,50,511,503,25,#N/A,#N/A,#N/A,#N/A,#N/A,,,
43559,FL,N,1322,355,454,7,14439,4,36,405,408,"3,566666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
81527,WI,F,429,232,346,0,11632,1,65,297,276,"7,692307692",#N/A,#N/A,#N/A,#N/A,#N/A,,,
146913,CA,F,2674,561,662,77,37883,6,43,574,648,"19,16666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
5968,WI,F,685,359,375,0,14570,4,81,365,372,"3,589285714",#N/A,#N/A,#N/A,#N/A,#N/A,,,
3953,HI,N,2254,484,518,60,15930,7,85,479,542,"16,25",#N/A,#N/A,#N/A,#N/A,#N/A,,,
13177,CA,N,479,208,322,1,11081,3,59,268,272,"9,555555556",#N/A,#N/A,#N/A,#N/A,#N/A,,,
38632,FL,F,860,458,505,0,19217,24,31,453,495,"13,51111111",#N/A,#N/A,#N/A,#N/A,#N/A,,,
578,CA,F,1821,454,505,21,17008,7,39,466,486,"7,384615385",#N/A,#N/A,#N/A,#N/A,#N/A,,,
186980,TX,N,1076,490,578,2,19138,1,79,503,550,"14,54545455",#N/A,#N/A,#N/A,#N/A,#N/A,,,
172475,CA,F,1231,323,412,13,14716,2,67,398,367,"12,3",#N/A,#N/A,#N/A,#N/A,#N/A,,,
33526,FL,F,440,185,299,1,9983,1,68,231,253,"8,916666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
69465,MI,N,1572,566,684,31,23133,3,79,587,623,10,#N/A,#N/A,#N/A,#N/A,#N/A,,,
190391,NC,N,347,166,233,2,8507,1,75,202,204,"14,75",#N/A,#N/A,#N/A,#N/A,#N/A,,,
26378,GA,N,1153,562,629,8,22327,6,41,583,609,50,#N/A,#N/A,#N/A,#N/A,#N/A,,,
12998,WA,F,2075,723,845,53,29233,7,46,743,823,"5,517241379",#N/A,#N/A,#N/A,#N/A,#N/A,,,
128035,TX,F,360,167,269,0,8048,1,85,235,219,"11,9",#N/A,#N/A,#N/A,#N/A,#N/A,,,
16756,NC,N,542,211,361,1,19216,2,74,245,269,"15,4",#N/A,#N/A,#N/A,#N/A,#N/A,,,
142313,NV,F,948,325,398,3,15038,9,19,353,367,"3,411764706",#N/A,#N/A,#N/A,#N/A,#N/A,,,
132903,WY,F,483,180,223,2,7610,0,61,206,207,15,#N/A,#N/A,#N/A,#N/A,#N/A,,,
153957,CA,F,1488,406,407,5,10419,34,36,400,402,9,#N/A,#N/A,#N/A,#N/A,#N/A,,,
61808,IN,N,809,385,511,1,14699,5,70,482,413,20,#N/A,#N/A,#N/A,#N/A,#N/A,,,
143707,CA,N,2083,198,211,53,6972,72,20,186,220,"3,8125",#N/A,#N/A,#N/A,#N/A,#N/A,,,
122001,TX,N,597,425,488,0,17264,25,38,448,475,13,#N/A,#N/A,#N/A,#N/A,#N/A,,,
180786,WA,N,1271,324,417,22,17340,6,53,351,393,"9,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
96031,IL,N,440,286,375,0,12840,1,88,331,323,6,#N/A,#N/A,#N/A,#N/A,#N/A,,,
60477,IN,N,614,289,385,0,16415,2,76,317,335,15,#N/A,#N/A,#N/A,#N/A,#N/A,,,
144310,CA,N,2424,426,542,75,19561,32,47,446,483,"14,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
2170,MI,F,923,299,409,3,15965,3,79,364,353,"7,607142857",#N/A,#N/A,#N/A,#N/A,#N/A,,,
7846,TX,N,577,425,454,0,12951,18,62,437,437,"7,375",#N/A,#N/A,#N/A,#N/A,#N/A,,,
71904,MI,N,347,245,328,0,12777,0,74,310,286,"4,904761905",#N/A,#N/A,#N/A,#N/A,#N/A,,,
2512,NC,N,1250,319,540,8,25660,3,33,411,429,25,#N/A,#N/A,#N/A,#N/A,#N/A,,,
71682,MI,N,770,417,454,0,14053,3,88,426,450,"10,6",#N/A,#N/A,#N/A,#N/A,#N/A,,,
142552,CA,N,1943,426,523,45,16702,3,48,444,439,"13,33333333",#N/A,#N/A,#N/A,#N/A,#N/A,,,
109429,LA,N,589,378,422,0,15300,0,65,384,410,16,#N/A,#N/A,#N/A,#N/A,#N/A,,,
57332,KY,N,687,368,419,0,14581,1,75,407,375,"6,105263158",#N/A,#N/A,#N/A,#N/A,#N/A,,,
190778,NC,N,875,280,381,10,15917,2,50,317,343,7,#N/A,#N/A,#N/A,#N/A,#N/A,,,
128235,TX,N,864,388,511,0,17015,2,67,480,402,"8,230769231",#N/A,#N/A,#N/A,#N/A,#N/A,,,
175113,OR,F,701,307,400,0,13820,5,45,352,353,25,#N/A,#N/A,#N/A,#N/A,#N/A,,,
66757,MI,F,664,315,332,0,11283,0,63,308,336,"3,613636364",#N/A,#N/A,#N/A,#N/A,#N/A,,,
154150,CA,N,755,218,290,3,8572,53,40,232,282,"11,33333333",#N/A,#N/A,#N/A,#N/A,#N/A,,,
55392,MS,N,423,212,287,0,9065,1,80,262,251,"5,95945946",#N/A,#N/A,#N/A,#N/A,#N/A,,,
162234,CA,N,5540,757,857,99,31488,14,49,815,814,21,#N/A,#N/A,#N/A,#N/A,#N/A,,,
8880,CA,F,2596,515,588,91,20539,15,48,518,584,"24,16666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
6643,CA,N,3199,490,641,94,27239,9,56,537,595,"14,7",#N/A,#N/A,#N/A,#N/A,#N/A,,,
170827,CA,F,1257,356,445,3,17145,6,61,358,427,"6,384615385",#N/A,#N/A,#N/A,#N/A,#N/A,,,
105459,KS,F,205,189,255,0,8737,1,78,221,217,"5,166666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
26289,GA,F,1173,503,660,4,21302,2,60,625,562,"8,931034483",#N/A,#N/A,#N/A,#N/A,#N/A,,,
67315,MI,F,862,476,511,0,16332,6,81,519,478,"20,25",#N/A,#N/A,#N/A,#N/A,#N/A,,,
75910,IA,F,339,254,321,0,9822,1,56,271,293,"5,928571429",#N/A,#N/A,#N/A,#N/A,#N/A,,,
103527,MO,N,392,218,300,0,10421,0,79,239,265,"4,266666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
16247,NC,N,576,289,323,0,10642,1,84,308,304,"8,923076923",#N/A,#N/A,#N/A,#N/A,#N/A,,,
166770,CA,F,2419,364,533,61,23128,6,59,409,470,"9,857142857",#N/A,#N/A,#N/A,#N/A,#N/A,,,
82580,MN,F,575,209,265,0,8620,13,62,212,247,"4,428571429",#N/A,#N/A,#N/A,#N/A,#N/A,,,
34883,FL,N,709,220,296,1,12538,3,15,254,264,"7,333333333",#N/A,#N/A,#N/A,#N/A,#N/A,,,
57647,KY,N,724,322,393,2,11652,1,67,380,363,"17,22222222",#N/A,#N/A,#N/A,#N/A,#N/A,,,
82995,MN,N,719,365,519,0,18970,0,87,561,430,"4,4",#N/A,#N/A,#N/A,#N/A,#N/A,,,
74043,MI,F,411,199,272,0,9491,1,87,230,244,13,#N/A,#N/A,#N/A,#N/A,#N/A,,,
114438,OK,N,498,284,315,0,9667,2,56,304,274,"11,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
122046,TX,F,716,291,454,1,23868,11,40,438,351,20,#N/A,#N/A,#N/A,#N/A,#N/A,,,
69122,MI,N,732,404,481,1,15554,2,73,431,434,"10,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
118739,TX,N,1155,684,750,0,22931,5,43,695,728,"12,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
68148,MI,F,245,189,224,0,8638,2,62,176,246,"9,333333333",#N/A,#N/A,#N/A,#N/A,#N/A,,,
22644,SC,F,489,191,277,1,8579,0,83,221,244,"9,2",#N/A,#N/A,#N/A,#N/A,#N/A,,,
87239,MT,N,590,292,362,0,11338,0,68,341,333,"8,583333333",#N/A,#N/A,#N/A,#N/A,#N/A,,,
108447,LA,F,764,354,401,0,12713,4,70,362,383,"6,25",#N/A,#N/A,#N/A,#N/A,#N/A,,,
49860,Tennessee,F,670,318,386,0,12457,4,68,358,354,"4,958333333",#N/A,#N/A,#N/A,#N/A,#N/A,,,
88662,IL,N,1000,453,478,0,15134,7,72,463,458,"8,772727273",#N/A,#N/A,#N/A,#N/A,#N/A,,,
59225,IN,F,519,314,381,0,12167,0,82,357,349,"5,6875",#N/A,#N/A,#N/A,#N/A,#N/A,,,
190377,FL,F,720,364,521,1,18273,10,21,416,450,"17,89473684",#N/A,#N/A,#N/A,#N/A,#N/A,,,
151695,CA,N,2498,518,606,71,18830,7,55,550,570,25,#N/A,#N/A,#N/A,#N/A,#N/A,,,
146301,ID,F,887,337,531,6,21539,2,43,459,433,"9,666666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
27944,GA,F,687,379,380,0,12223,1,57,403,360,"13,85714286",#N/A,#N/A,#N/A,#N/A,#N/A,,,
172801,CA,N,710,236,400,2,12318,4,79,388,313,"13,57142857",#N/A,#N/A,#N/A,#N/A,#N/A,,,
78179,WI,N,708,358,414,0,14051,0,86,370,384,"22,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
